,message,Category,label
8382,get my card number,Banking_Get_Card_Number,17
8383,please overcome me till year,Banking_Get_Secure_Info,22
8384,obtain me fees of bank card,Banking_Fee_Inquiry,10
8385,What steps can I take when I took by someone credit card?,Banking_Report_Missing_Card,25
8386,can you please prepare me visa card status,Banking_Get_Card_Status,19
8387,can you help me to get me acc_no,Banking_Get_Account_Number,14
8388,please overcome me my a/c details,Banking_Get_Account_Details,13
8389,can you please come with me my pass-code,Banking_Get_Secure_Info,22
8390,can you please get me my accounts 3 transactions,Banking_View_Activity,27
8391,can you please overcome me my visa card balance,Banking_Get_Account_Balance,12
8392,I want someone to help me find 9 accounts transactions and summary for every activity of my account,Banking_View_Activity,27
8393,please can you help me to overcome a card demand status,Banking_Get_Card_Request_Status,18
8394,please assist to find my user name,Banking_Get_Username,23
8395,help me to prepare me card oust,Banking_Replace_Card,24
8396,Where to get 10 activity summary for my a/c?,Banking_View_Activity,27
8397,turn on my debit card activation keys,Banking_Activate_Card,0
8398,can you please get my acc number refined,Banking_Change_Credential_Info,5
8399,correct my pass_word,Banking_Change_Password,7
8400,please help me to find postal addr,Banking_Get_Address,15
8401,please help me to get mobile num modulated,Banking_Change_Contact,4
8402,assist to Replace my atm card active keys,Banking_Replace_Card,24
8403,please help me to refinement me my account number,Banking_Change_Credential_Info,5
8404,please can you help me to display me acc_num,Banking_Get_Account_Number,14
8405,Where to check 7 recent activity for a/c?,Banking_View_Activity,27
8406,please can you help me to give me a card requisition status,Banking_Get_Card_Request_Status,18
8407,Where to check activity summary for my a/c?,Banking_View_Activity,27
8408,charges inquiry for bank card,Banking_Fee_Inquiry,10
8409,Where are the outside some amount wire option in mobile application?,Banking_Transfer_Money,26
8410,please help me to find my mobile no,Banking_Get_Contact,20
8411,Where to come with 3 accounts activities for my accounts?,Banking_View_Activity,27
8412,please can you help me to provide my a/c details,Banking_Get_Account_Details,13
8413,provide monograph of you,Bot_Desc,32
8414,can you please obtain credit card retrieve,Banking_Replace_Card,24
8415,Where to search 2 activity history for a/c?,Banking_View_Activity,27
8416,please assist me to check me credit card status,Banking_Get_Card_Status,19
8417,assist me to induce a demand for card,Banking_Card_Request,2
8418,hand over me ABCs of you,Bot_Desc,32
8419,can you help me to get my passwod corrected,Banking_Change_Password,7
8420,3 show activity summary,Banking_View_Activity,27
8421,can you please show me atm card charges inquiry,Banking_Fee_Inquiry,10
8422,can you see through and tell me whether its is actived,Banking_Get_Acc_Status,11
8423,How much is the charge for a loss master card?,Banking_Report_Missing_Card,25
8424,help me to show me credit card status,Banking_Get_Card_Status,19
8425,can you please obtain my credit card 1,Banking_Activate_Card,0
8426,assist me to search whether or not account is 1,Banking_Get_Acc_Status,11
8427,assist to get me my registered mail,Banking_Get_Email,21
8428,assist me to search my cost of atm card,Banking_Fee_Inquiry,10
8429,please help me to turning on master card pin,Banking_Activate_Card,0
8430,can you please obtain my account number,Banking_Get_Account_Number,14
8431,can you come with me adress,Banking_Get_Address,15
8432,please help me to raise a recourse for card,Banking_Card_Request,2
8433,What is the daily limit to move funds to external bank?,Banking_Transfer_Money,26
8434,assist to wire my funds,Banking_Transfer_Money,26
8435,assist me to overcome me debit card initiating,Banking_Activate_Card,0
8436,Where to find 9 recent activity for a/c?,Banking_View_Activity,27
8437,please help me to prepare card bal,Banking_Get_Account_Balance,12
8438,assist to re-enable bank card pin number,Banking_Activate_Card,0
8439,can you help me to search a card recourse status,Banking_Get_Card_Request_Status,18
8440,can you please check credit card re-enabling,Banking_Activate_Card,0
8441,please can you help me to modify me my account no,Banking_Change_Credential_Info,5
8442,Where to check 3 my accounts activity summary for a/c?,Banking_View_Activity,27
8443,please help me to wire my money to other bank account,Banking_Transfer_Money,26
8444,can you help me to overcome me Account number balance,Banking_Get_Account_Balance,12
8445,What is the amount of interest that got credited to my a/c?,Banking_View_Activity,27
8446,see through and tell me whether my account is actived,Banking_Get_Acc_Status,11
8447,Where to see 12 recent activity for a/c?,Banking_View_Activity,27
8448,assist to get cost visa card,Banking_Fee_Inquiry,10
8449,can you come with password,Banking_Get_Secure_Info,22
8450,I would like to know what to do if I lose debit card,Banking_Report_Missing_Card,25
8451,please can you help me to overcome debit card status,Banking_Get_Card_Status,19
8452,activate my card,Banking_Activate_Card,0
8453,close master card,Banking_Cancel_Card,1
8454,assist me to obtain me my balance of master card,Banking_Get_Account_Balance,12
8455,please get my acc no changed,Banking_Change_Credential_Info,5
8456,help me to come with whether or not my account is enabled,Banking_Get_Acc_Status,11
8457,help me to show adress,Banking_Get_Address,15
8458,3 see accounts transactions,Banking_View_Activity,27
8459,Which is the outside funds move maximum limit?,Banking_Transfer_Money,26
8460,can you help me to show me my credit card redress,Banking_Replace_Card,24
8461,overcome my master card patch,Banking_Replace_Card,24
8462,please assist me to Replace bank card atm Passcode,Banking_Replace_Card,24
8463,assist to modulation gender,Banking_Change_Credential_Info,5
8464,assist me to catch my debit card_no,Banking_Get_Card_Number,17
8465,can you please get user name changed,Banking_Change_Username,8
8466,present me your summary,Bot_Desc,32
8467,can you please help me to get gender changed,Banking_Change_Credential_Info,5
8468,display my card turning off,Banking_Cancel_Card,1
8469,get me help to turn off bank card pin number,Banking_Cancel_Card,1
8470,can you please provide me my card offer status,Banking_Get_Card_Request_Status,18
8471,What is the daily limit to move money to internal bank?,Banking_Transfer_Money,26
8472,assist me to obtain whether my account is open,Banking_Get_Acc_Status,11
8473,please assist to find me master card setoff,Banking_Cancel_Card,1
8474,can you please help me to get card number adjusted,Banking_Change_Credential_Info,5
8475,can you give me a/c details,Banking_Get_Account_Details,13
8476,can you get my password modulated,Banking_Change_Password,7
8477,How can i be overcame a/c bal?,Banking_Get_Account_Balance,12
8478,assist to show my registered mail id,Banking_Get_Email,21
8479,what are the procedures for close bank card pin,Banking_Cancel_Card,1
8480,help me to prepare my a/c 4 activities,Banking_View_Activity,27
8481,Where to provide 12 accounts transactions for my accounts?,Banking_View_Activity,27
8482,can you find me my balance of acc no,Banking_Get_Account_Balance,12
8483,what are the ways for revoke credit card,Banking_Cancel_Card,1
8484,please can you help me to search me my fees inquiry of card,Banking_Fee_Inquiry,10
8485,I want someone to help me display 3 my accounts activities and summary for every activity of my account,Banking_View_Activity,27
8486,assist to catch till_month,Banking_Get_Secure_Info,22
8487,can you help me to catch me till_month,Banking_Get_Secure_Info,22
8488,get me my passcode transited,Banking_Change_Passcode,6
8489,please assist to show my card_no,Banking_Get_Card_Number,17
8490,can you help me to modify me email address,Banking_Change_Credential_Info,5
8491,have you made card demand yet?,Banking_Card_Request,2
8492,what are the procedures for turn off my visa card passcode,Banking_Cancel_Card,1
8493,please help me to get me my email id,Banking_Get_Email,21
8494,can you please give me master card balance,Banking_Get_Account_Balance,12
8495,Where to prepare 7 a/c activity summary for my accounts?,Banking_View_Activity,27
8496,can you get me user name modified,Banking_Change_Username,8
8497,find debit card charges,Banking_Fee_Inquiry,10
8498,prepare visa card details,Banking_Get_Card_Details,16
8499,assist me to show card 0,Banking_Cancel_Card,1
8500,can you get me my any transactions,Banking_View_Activity,27
8501,help me to revoke my credit card passcode,Banking_Cancel_Card,1
8502,2 check accounts activity summary,Banking_View_Activity,27
8503,assist to show till_month,Banking_Get_Secure_Info,22
8504,please can you help me to turn to me mobile,Banking_Change_Contact,4
8505,please assist me to transit pass-word,Banking_Change_Password,7
8506,Where to view 12 accounts activity summary for my accounts?,Banking_View_Activity,27
8507,How can i be get application for card brought?,Banking_Card_Request,2
8508,what are the procedure to get cost inquiry for my bank card,Banking_Fee_Inquiry,10
8509,please help me to get charges my debit card,Banking_Fee_Inquiry,10
8510,assist to transfer funds to other bank account,Banking_Transfer_Money,26
8511,assist to catch my balance,Banking_Get_Account_Balance,12
8512,can you get me my password,Banking_Get_Secure_Info,22
8513,please help me to check me bank card restore,Banking_Replace_Card,24
8514,please surrogate my acc number,Banking_Change_Credential_Info,5
8515,can you send money to other bank account,Banking_Transfer_Money,26
8516,Where to provide 4 accounts activities for my a/c?,Banking_View_Activity,27
8517,assist to provide whether account is active,Banking_Get_Acc_Status,11
8518,please help me to obtain my card charges inquiry,Banking_Fee_Inquiry,10
8519,help me to overcome my postal address,Banking_Get_Address,15
8520,assist me to find my account number,Banking_Get_Account_Number,14
8521,please assist me to display me my master card mend,Banking_Replace_Card,24
